Chemical Name,shape,coating,diameter mean,diameter Units,Chemical Purity Mean,surface (m2/g),size mean,Size Units,Dissolution,zp mean,zp Units,Species group,Species Scientific Name,media type,illumination,Endpoint,Duration,Observed Duration Units,Toxicity Conc Mean,Toxicity Conc Units,authors,title,journal,vol,issue,year,id
"CuO","","","30","nm","","","","nm","about 12% at 0.006-20 mg/L","","mV","crustacean","Daphnia magna","River water, dissolved organic carbon 25.9 mg/L","dark","EC50 ","48","h","160","mg Cu/L","Blinova, I.; Ivask, A.; Heinlaan, M.; Mortimer, M.; Kahru, A.","Ecotoxicity of nanoparticles of CuO and ZnO in natural water","ENVIRONMENTAL POLLUTION","158","1","2010","832"
"CuO","","","50","nm","","","237","nm","analysed, value not given","-22.9","mV","crustacean","Daphnia magna","moderately hard reconstituted water (96 mg/L NaHCO3, 60 mg/L CaSO4·2H2O,
60 mg/L MgSO4, 4 mg/L KCl; pH 7.6, according to the US EPA)","16-h/8-h light/dark cycle","EC50","24","h","31.4"," µg dissolved Cu/L","Jo, Hun Je; Choi, Jae Woo; Lee, Sang Hyup; Hong, Seok Won","Acute toxicity of Ag and CuO nanoparticle suspensions against Daphnia magna: The importance of their dissolved fraction varying with preparation methods","JOURNAL OF HAZARDOUS MATERIALS","227","","2012","833"
"CuO","","","40","nm","","","","nm","","","mV","plant","Lactuca sativa L.","filter paper, distilled water","dark","EC50","3","days","0.46"," mg/L","Ko, Kyung-Seok; Kong, In Chul","Toxic effects of nanoparticles on bioluminescence activity, seed germination, and gene mutation","APPLIED MICROBIOLOGY AND BIOTECHNOLOGY","98","7","2014","834"
"CuO","","","50","nm","","","","nm","","","mV","crustacean","Daphnia magna","European Standard EN ISO 6341:1996","16-h/8-h light/dark cycle","EC50","48","h","5.903"," mg/L","Sovova, Tereza; Koci, Vladimir; Kochankova, Lucie","ECOTOXICITY OF NANO AND BULK FORMS OF METAL OXIDES","NANOCON 2009, CONFERENCE PROCEEDINGS","null","","2009","837"
"CuO","","","40","nm","","","","nm","","","mV","plant","Raphanus sativus L.","filter paper, distilled water","dark","EC50","3","days","26.84"," mg/L","Ko, Kyung-Seok; Kong, In Chul","Toxic effects of nanoparticles on bioluminescence activity, seed germination, and gene mutation","APPLIED MICROBIOLOGY AND BIOTECHNOLOGY","98","7","2014","840"
"CuO","","","50","nm","","","","nm","","","mV","bacteria","Vibrio fischeri","European Standard EN ISO 11348-1:2008","dark","EC50","0.5","h","12.2"," mg/L","Sovova, Tereza; Koci, Vladimir; Kochankova, Lucie","ECOTOXICITY OF NANO AND BULK FORMS OF METAL OXIDES","NANOCON 2009, CONFERENCE PROCEEDINGS","null","","2009","842"
"CuO","","","100","nm","","12.55","","nm","<detection limit at 200 mg/L","","mV","bacteria","Vibrio fischeri","Microtox; 20‰ NaCl","dark","EC50","0.5","h","250","mg/L","Goix, Sylvaine; Leveque, Thibaut; Xiong, Tian-Tian; Schreck, Eva; Baeza-Squiban, Armelle; Geret, Florence; Uzu, Gaelle; Austruy, Annabelle; Dumat, Camille","Environmental and health impacts of fine and ultrafine metallic particles: Assessment of threat scores","ENVIRONMENTAL RESEARCH","133","","2014","843"
"CuO","","","30","nm","","","","nm","exponential; % of bioavailable Cu = 
-2.8327*ln(Cu total) + 15.908","","mV","crustacean","Daphnia magna","synthetic freshwater","dark","LC50 ","48","h","3.2","mg/L","Heinlaan, Margit; Ivask, Angela; Blinova, Irina; Dubourguier, Henri-Charles; Kahru, Anne","Toxicity of nanosized and bulk ZnO, CuO and TiO(2) to bacteria Vibrio fischeri and crustaceans Daphnia magna and Thamnocephalus platyurus","CHEMOSPHERE","71","7","2008","844"
"CuO","","","30","nm","","25.5","209","nm","0.5 ± 0.05 mg/L at 80 mg/L","37","mV","protozoa","Tetrahymena thermophila","Osterhout's medium (0.01% NaCl, 0.0008% MgCl2, 0.0004% MgSO4, 0.0002% KCl, 0.0001% CaCl2 in
MilliQ water) pH 6.6, conductivity 170 μS/cm","daylight","EC50","24","h","80"," mg/L","Mortimer, Monika; Kasemets, Kaja; Vodovnik, Masa; Marinsek-Logar, Romana; Kahru, Anne","Exposure to CuO Nanoparticles Changes the Fatty Acid Composition of Protozoa Tetrahymena thermophila","ENVIRONMENTAL SCIENCE & TECHNOLOGY","45","15","2011","847"
"CuO","","","40","nm","","","","nm","","","mV","bacteria","Esherichia coli
strain RB1436","minimum salt medium (MgSO4·7H2O 0.2 g, CaCl2 0.1 g, FeSO4·7H2O 0.05 mg, NaMoO4·2H2O 0.05 mg, K2HPO4 0.43 g, KH2PO4 0.23 g/l)","","EC50","1.5","h","54.01"," mg/L","Ko, Kyung-Seok; Kong, In Chul","Toxic effects of nanoparticles on bioluminescence activity, seed germination, and gene mutation","APPLIED MICROBIOLOGY AND BIOTECHNOLOGY","98","7","2014","849"
"CuO","","","30","nm","","","","nm","exponential; % of bioavailable Cu = 
-2.8327*ln(Cu total) + 15.908","","mV","crustacean","Thamnocephalus platyurus","synthetic freshwater","dark","LC50 ","24","h","2.1","mg/L","Heinlaan, Margit; Ivask, Angela; Blinova, Irina; Dubourguier, Henri-Charles; Kahru, Anne","Toxicity of nanosized and bulk ZnO, CuO and TiO(2) to bacteria Vibrio fischeri and crustaceans Daphnia magna and Thamnocephalus platyurus","CHEMOSPHERE","71","7","2008","852"
"CuO","","","30","nm","","","","nm","< 0.01 mg/L","","mV","algae","Nitellopsis obtusa","artificial pond water (APW) containing (mM) 0.1 KH2PO4, 1.0 NaHCO3,0.4 CaCl2, 0.1 Mg(NO3)2, and 0.1 MgSO4 (pH 7–7.4)","dark","LC50 ","96","h","2.8","mg/L","Manusadzianas, Levonas; Caillet, Celine; Fachetti, Louis; Gylyte, Brigita; Grigutyte, Reda; Jurkoniene, Sigita; Karitonas, Rolandas; Sadauskas, Kazys; Thomas, Fabien; Vitkus, Rimantas; Ferard, Jean-Francois","Toxicity of copper oxide nanoparticle suspensions to aquatic biota","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","1","2012","853"
"CuO","","","30","nm","","","","nm","< 0.01 mg/L","","mV","algae","Nitellopsis obtusa","artificial pond water (APW) containing (mM) 0.1 KH2PO4, 1.0 NaHCO3,0.4 CaCl2, 0.1 Mg(NO3)2, and 0.1 MgSO4 (pH 7–7.4)","dark","LC50 ","96","h","4.3","mg/L","Manusadzianas, Levonas; Caillet, Celine; Fachetti, Louis; Gylyte, Brigita; Grigutyte, Reda; Jurkoniene, Sigita; Karitonas, Rolandas; Sadauskas, Kazys; Thomas, Fabien; Vitkus, Rimantas; Ferard, Jean-Francois","Toxicity of copper oxide nanoparticle suspensions to aquatic biota","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","1","2012","859"
"CuO","","","30","nm","","","","nm","< 0.01 mg/L","","mV","crustacean","Thamnocephalus platyurus","Thamnotoxkit F; standard freshwater","dark","LC50 ","24","h","8.5","mg/L","Manusadzianas, Levonas; Caillet, Celine; Fachetti, Louis; Gylyte, Brigita; Grigutyte, Reda; Jurkoniene, Sigita; Karitonas, Rolandas; Sadauskas, Kazys; Thomas, Fabien; Vitkus, Rimantas; Ferard, Jean-Francois","Toxicity of copper oxide nanoparticle suspensions to aquatic biota","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","1","2012","864"
"CuO","","","30","nm","","","","nm","< 0.01 mg/L","","mV","crustacean","Thamnocephalus platyurus","Thamnotoxkit F; standard freshwater","dark","LC50 ","24","h","9.8","mg/L","Manusadzianas, Levonas; Caillet, Celine; Fachetti, Louis; Gylyte, Brigita; Grigutyte, Reda; Jurkoniene, Sigita; Karitonas, Rolandas; Sadauskas, Kazys; Thomas, Fabien; Vitkus, Rimantas; Ferard, Jean-Francois","Toxicity of copper oxide nanoparticle suspensions to aquatic biota","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","1","2012","867"
"CuO","","","30","nm","","","","nm","< 0.01 mg/L","","mV","rotifer","Brachionus calyciflorus","Rotoxkit F; standard freshwater","dark","LC50 ","24","h","0.39","mg/L","Manusadzianas, Levonas; Caillet, Celine; Fachetti, Louis; Gylyte, Brigita; Grigutyte, Reda; Jurkoniene, Sigita; Karitonas, Rolandas; Sadauskas, Kazys; Thomas, Fabien; Vitkus, Rimantas; Ferard, Jean-Francois","Toxicity of copper oxide nanoparticle suspensions to aquatic biota","ENVIRONMENTAL TOXICOLOGY AND CHEMISTRY","31","1","2012","873"
